from_molecule,relationship,to_molecule,rule,reaction_id,generation_formed
C(CCO)(C(C(C=O)=O)C(C)O)=O,FORMS,O,'Elimination2',9952,3
C(CCO)(C(C(C=O)=O)C(C)O)=O,FORMS,C(CCO)(C(C=C)C(C=O)=O)=O,'Elimination2',9952,3
C(C(CO)C(C)O)(CC(C=O)=O)=O,FORMS,O,'Elimination2',9954,3
C(C(CO)C(C)O)(CC(C=O)=O)=O,FORMS,C=C(C(CC(C=O)=O)=O)C(C)O,'Elimination2',9954,3
C(C(CO)C(C)O)(CC(C=O)=O)=O,FORMS,O,'Elimination2',9956,3
C(C(CO)C(C)O)(CC(C=O)=O)=O,FORMS,C(C)=C(C(CC(C=O)=O)=O)CO,'Elimination2',9956,3
C(C(CO)C(C)O)(CC(C=O)=O)=O,FORMS,O,'Elimination2',9958,3
C(C(CO)C(C)O)(CC(C=O)=O)=O,FORMS,C(CC(C=O)=O)(C(C=C)CO)=O,'Elimination2',9958,3
C(CC(C(CC(CCO)=O)=O)O)=O,FORMS,O,'Elimination2',9959,3
C(CC(C(CC(CCO)=O)=O)O)=O,FORMS,C(CC(C(CC(C=C)=O)=O)O)=O,'Elimination2',9959,3
C(CC(C(CC(CCO)=O)=O)O)=O,FORMS,O,'Elimination2',9961,3
C(CC(C(CC(CCO)=O)=O)O)=O,FORMS,C(CCO)(CC(C=CC=O)=O)=O,'Elimination2',9961,3
C(CC(C=O)(CC=O)O)(CCO)=O,FORMS,O,'Elimination2',9963,3
C(CC(C=O)(CC=O)O)(CCO)=O,FORMS,C(CC(C=O)=CC(CCO)=O)=O,'Elimination2',9963,3
C(CC(C=O)(CC=O)O)(CCO)=O,FORMS,O,'Elimination2',9964,3
C(CC(C=O)(CC=O)O)(CCO)=O,FORMS,C(CC(C=O)(CC(C=C)=O)O)=O,'Elimination2',9964,3
C(CC(C=O)(CC=O)O)(CCO)=O,FORMS,O,'Elimination2',9966,3
C(CC(C=O)(CC=O)O)(CCO)=O,FORMS,C(CCO)(CC(C=O)=CC=O)=O,'Elimination2',9966,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,O,'Elimination2',9968,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,C(CC(CCO)=CC(C=O)=O)=O,'Elimination2',9968,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,O,'Elimination2',9970,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,C(CC(CC(C=O)=O)=CCO)=O,'Elimination2',9970,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,O,'Elimination2',9971,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,C(CC(C=C)(CC(C=O)=O)O)=O,'Elimination2',9971,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,O,'Elimination2',9973,3
C(CC(CCO)(CC(C=O)=O)O)=O,FORMS,C(CCO)(CC(C=O)=O)=CC=O,'Elimination2',9973,3
C(CC(C(C=O)=O)CO)(CO)=O,FORMS,O,'Elimination2',9975,3
C(CC(C(C=O)=O)CO)(CO)=O,FORMS,C(CO)(CC(C(C=O)=O)=C)=O,'Elimination2',9975,3
C(CO)(C(CO)CC(C=O)=O)=O,FORMS,O,'Elimination2',9977,3
C(CO)(C(CO)CC(C=O)=O)=O,FORMS,C=C(C(CO)=O)CC(C=O)=O,'Elimination2',9977,3
C(CC(C(C=O)=O)C(C)O)(CO)=O,FORMS,O,'Elimination2',9979,3
C(CC(C(C=O)=O)C(C)O)(CO)=O,FORMS,C(CO)(CC(C(C=O)=O)=CC)=O,'Elimination2',9979,3
C(CC(C(C=O)=O)C(C)O)(CO)=O,FORMS,O,'Elimination2',9981,3
C(CC(C(C=O)=O)C(C)O)(CO)=O,FORMS,C(CC(C=C)C(C=O)=O)(CO)=O,'Elimination2',9981,3
C(CO)(C(C(C)O)CC(C=O)=O)=O,FORMS,O,'Elimination2',9983,3
C(CO)(C(C(C)O)CC(C=O)=O)=O,FORMS,C(C)=C(C(CO)=O)CC(C=O)=O,'Elimination2',9983,3
C(CO)(C(C(C)O)CC(C=O)=O)=O,FORMS,O,'Elimination2',9985,3
C(CO)(C(C(C)O)CC(C=O)=O)=O,FORMS,C(CO)(C(C=C)CC(C=O)=O)=O,'Elimination2',9985,3
C(CCC(C=O)=O)(C(C(C)O)O)=O,FORMS,O,'Elimination2',9987,3
C(CCC(C=O)=O)(C(C(C)O)O)=O,FORMS,C(CCC(C=O)=O)(C(C=C)O)=O,'Elimination2',9987,3
C(CC(C(CCC(CO)=O)=O)O)=O,FORMS,O,'Elimination2',9989,3
C(CC(C(CCC(CO)=O)=O)O)=O,FORMS,C(CO)(CCC(C=CC=O)=O)=O,'Elimination2',9989,3
C(CO)(CCC(C=O)(CC=O)O)=O,FORMS,O,'Elimination2',9991,3
C(CO)(CCC(C=O)(CC=O)O)=O,FORMS,C(CC(C=O)=CCC(CO)=O)=O,'Elimination2',9991,3
C(CO)(CCC(C=O)(CC=O)O)=O,FORMS,O,'Elimination2',9993,3
C(CO)(CCC(C=O)(CC=O)O)=O,FORMS,C(CO)(CCC(C=O)=CC=O)=O,'Elimination2',9993,3
C(CC(CCC(C=O)=O)(CO)O)=O,FORMS,O,'Elimination2',9995,3
C(CC(CCC(C=O)=O)(CO)O)=O,FORMS,C(CC(CO)=CCC(C=O)=O)=O,'Elimination2',9995,3
C(CC(CCC(C=O)=O)(CO)O)=O,FORMS,O,'Elimination2',9997,3
C(CC(CCC(C=O)=O)(CO)O)=O,FORMS,C(CO)(CCC(C=O)=O)=CC=O,'Elimination2',9997,3
C(C(C(C(C=O)=O)CO)O)(C)=O,FORMS,O,'Elimination2',9999,3
C(C(C(C(C=O)=O)CO)O)(C)=O,FORMS,C(C(C(CO)=CC(C)=O)=O)=O,'Elimination2',9999,3
C(C(C(C(C=O)=O)CO)O)(C)=O,FORMS,O,'Elimination2',10001,3
C(C(C(C(C=O)=O)CO)O)(C)=O,FORMS,C(C)(C(C(C(C=O)=O)=C)O)=O,'Elimination2',10001,3
C(C(CC(C=O)=O)O)(CCO)=O,FORMS,O,'Elimination2',10002,3
C(C(CC(C=O)=O)O)(CCO)=O,FORMS,C(C(C=CC(CCO)=O)=O)=O,'Elimination2',10002,3
C(C(CC(C=O)=O)O)(CCO)=O,FORMS,O,'Elimination2',10003,3
C(C(CC(C=O)=O)O)(CCO)=O,FORMS,C=CC(C(CC(C=O)=O)O)=O,'Elimination2',10003,3
C(C(C(C(C=O)=O)C(C)O)O)(C)=O,FORMS,O,'Elimination2',10005,3
C(C(C(C(C=O)=O)C(C)O)O)(C)=O,FORMS,C(C(C(C(C)O)=CC(C)=O)=O)=O,'Elimination2',10005,3
C(C(C(C(C=O)=O)C(C)O)O)(C)=O,FORMS,O,'Elimination2',10007,3
C(C(C(C(C=O)=O)C(C)O)O)(C)=O,FORMS,C(C)(C(C(C(C=O)=O)=CC)O)=O,'Elimination2',10007,3
C(C(C(C(C=O)=O)C(C)O)O)(C)=O,FORMS,O,'Elimination2',10009,3
C(C(C(C(C=O)=O)C(C)O)O)(C)=O,FORMS,C(C)(C(C(C=C)C(C=O)=O)O)=O,'Elimination2',10009,3
C(C(CC(C=O)=O)O)(CC(C)O)=O,FORMS,O,'Elimination2',10010,3
C(C(CC(C=O)=O)O)(CC(C)O)=O,FORMS,C(C(C=CC(CC(C)O)=O)=O)=O,'Elimination2',10010,3
C(C(CC(C=O)=O)O)(CC(C)O)=O,FORMS,O,'Elimination2',10012,3
C(C(CC(C=O)=O)O)(CC(C)O)=O,FORMS,C(C)=CC(C(CC(C=O)=O)O)=O,'Elimination2',10012,3
C(C(CC(C=O)=O)O)(CC(C)O)=O,FORMS,O,'Elimination2',10014,3
C(C(CC(C=O)=O)O)(CC(C)O)=O,FORMS,C(C(CC(C=O)=O)O)(CC=C)=O,'Elimination2',10014,3
C(CC(C(CC(C(C)=O)O)=O)O)=O,FORMS,O,'Elimination2',10015,3
C(CC(C(CC(C(C)=O)O)=O)O)=O,FORMS,C(CC(C(C=CC(C)=O)=O)O)=O,'Elimination2',10015,3
C(CC(C(CC(C(C)=O)O)=O)O)=O,FORMS,O,'Elimination2',10017,3
C(CC(C(CC(C(C)=O)O)=O)O)=O,FORMS,C(C)(C(CC(C=CC=O)=O)O)=O,'Elimination2',10017,3
C(C)(C(CC(C=O)(CC=O)O)O)=O,FORMS,O,'Elimination2',10019,3
C(C)(C(CC(C=O)(CC=O)O)O)=O,FORMS,C(CC(C=O)=CC(C(C)=O)O)=O,'Elimination2',10019,3
C(C)(C(CC(C=O)(CC=O)O)O)=O,FORMS,O,'Elimination2',10020,3
C(C)(C(CC(C=O)(CC=O)O)O)=O,FORMS,C(C(C=CC(C)=O)(CC=O)O)=O,'Elimination2',10020,3
C(C)(C(CC(C=O)(CC=O)O)O)=O,FORMS,O,'Elimination2',10022,3
C(C)(C(CC(C=O)(CC=O)O)O)=O,FORMS,C(C)(C(CC(C=O)=CC=O)O)=O,'Elimination2',10022,3
C(CC(C)(C(CC(C=O)=O)O)O)=O,FORMS,O,'Elimination2',10023,3
C(CC(C)(C(CC(C=O)=O)O)O)=O,FORMS,C(CC(C=CC(C=O)=O)(C)O)=O,'Elimination2',10023,3
C(CC(C)(C(CC(C=O)=O)O)O)=O,FORMS,O,'Elimination2',10025,3
C(CC(C)(C(CC(C=O)=O)O)O)=O,FORMS,C(CC(C(CC(C=O)=O)O)=C)=O,'Elimination2',10025,3
C(CC(C)(C(CC(C=O)=O)O)O)=O,FORMS,O,'Elimination2',10027,3
C(CC(C)(C(CC(C=O)=O)O)O)=O,FORMS,C(C)(C(CC(C=O)=O)O)=CC=O,'Elimination2',10027,3
C(CC(C(C(C=O)=O)CO)O)=O,FORMS,O,'Elimination2',10029,3
C(CC(C(C(C=O)=O)CO)O)=O,FORMS,C(CC=C(C(C=O)=O)CO)=O,'Elimination2',10029,3
C(CC(C(C(C=O)=O)CO)O)=O,FORMS,O,'Elimination2',10031,3
C(CC(C(C(C=O)=O)CO)O)=O,FORMS,C(CC(C(C(C=O)=O)=C)O)=O,'Elimination2',10031,3
C(CC(C(C(C=O)=O)CO)O)=O,FORMS,O,'Elimination2',10032,3
C(CC(C(C(C=O)=O)CO)O)=O,FORMS,C(C(C(C=O)=O)CO)=CC=O,'Elimination2',10032,3
C(C(CO)C(CC(C=O)=O)O)=O,FORMS,O,'Elimination2',10033,3
C(C(CO)C(CC(C=O)=O)O)=O,FORMS,C(C(C=CC(C=O)=O)CO)=O,'Elimination2',10033,3
C(C(CO)C(CC(C=O)=O)O)=O,FORMS,O,'Elimination2',10035,3
C(C(CO)C(CC(C=O)=O)O)=O,FORMS,C(CC(C=O)=O)=C(C=O)CO,'Elimination2',10035,3
C(C(CO)C(CC(C=O)=O)O)=O,FORMS,O,'Elimination2',10037,3
C(C(CO)C(CC(C=O)=O)O)=O,FORMS,C=C(C=O)C(CC(C=O)=O)O,'Elimination2',10037,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,O,'Elimination2',10039,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,C(CC=C(C(C=O)=O)C(C)O)=O,'Elimination2',10039,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,O,'Elimination2',10041,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,C(CC(C(C(C=O)=O)=CC)O)=O,'Elimination2',10041,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,O,'Elimination2',10042,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,C(C(C(C=O)=O)C(C)O)=CC=O,'Elimination2',10042,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,O,'Elimination2',10044,3
C(CC(C(C(C=O)=O)C(C)O)O)=O,FORMS,C(CC(C(C=C)C(C=O)=O)O)=O,'Elimination2',10044,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,O,'Elimination2',10045,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,C(C(C=CC(C=O)=O)C(C)O)=O,'Elimination2',10045,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,O,'Elimination2',10047,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,C(CC(C=O)=O)=C(C=O)C(C)O,'Elimination2',10047,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,O,'Elimination2',10049,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,C(C)=C(C=O)C(CC(C=O)=O)O,'Elimination2',10049,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,O,'Elimination2',10051,3
C(C(C(CC(C=O)=O)O)C(C)O)=O,FORMS,C(C(C=C)C(CC(C=O)=O)O)=O,'Elimination2',10051,3
C(CC(C(CC(CC=O)O)=O)O)=O,FORMS,O,'Elimination2',10052,3
C(CC(C(CC(CC=O)O)=O)O)=O,FORMS,C(CC=CC(C(CC=O)O)=O)=O,'Elimination2',10052,3
C(CC(C(CC(CC=O)O)=O)O)=O,FORMS,O,'Elimination2',10053,3
C(CC(C(CC(CC=O)O)=O)O)=O,FORMS,C(CC(C(CC=CC=O)=O)O)=O,'Elimination2',10053,3
C(CC(C(CC(CC=O)O)=O)O)=O,FORMS,O,'Elimination2',10054,3
C(CC(C(CC(CC=O)O)=O)O)=O,FORMS,C(CC(CC(C=CC=O)=O)O)=O,'Elimination2',10054,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,O,'Elimination2',10056,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,C(CC(C=O)=CC(CC=O)O)=O,'Elimination2',10056,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,O,'Elimination2',10057,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,C(C(C=CCC=O)(CC=O)O)=O,'Elimination2',10057,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,O,'Elimination2',10058,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,C(CC(C=O)(CC=CC=O)O)=O,'Elimination2',10058,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,O,'Elimination2',10060,3
C(CC(CC(C=O)(CC=O)O)O)=O,FORMS,C(CC(CC(C=O)=CC=O)O)=O,'Elimination2',10060,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,O,'Elimination2',10061,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,C(CC(CC=CC(C=O)=O)O)=O,'Elimination2',10061,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,O,'Elimination2',10062,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,C(CC(C=CCC(C=O)=O)O)=O,'Elimination2',10062,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,O,'Elimination2',10064,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,C(CC=CC(CC(C=O)=O)O)=O,'Elimination2',10064,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,O,'Elimination2',10066,3
C(CC(CC(CC(C=O)=O)O)O)=O,FORMS,C(CC(CC(C=O)=O)O)=CC=O,'Elimination2',10066,3
C(C(C(C(CCO)=O)=O)CO)=O,FORMS,O,'Elimination2',10068,3
C(C(C(C(CCO)=O)=O)CO)=O,FORMS,C=C(C=O)C(C(CCO)=O)=O,'Elimination2',10068,3
C(C(C(C(CCO)=O)=O)CO)=O,FORMS,O,'Elimination2',10069,3
C(C(C(C(CCO)=O)=O)CO)=O,FORMS,C(C(C(C(C=C)=O)=O)CO)=O,'Elimination2',10069,3
C(CC(C(C(CO)CO)=O)=O)=O,FORMS,O,'Elimination2',10071,3
C(CC(C(C(CO)CO)=O)=O)=O,FORMS,C(CC(C(C(CO)=C)=O)=O)=O,'Elimination2',10071,3
C(C(C(C(CCO)=O)=O)C(C)O)=O,FORMS,O,'Elimination2',10073,3
C(C(C(C(CCO)=O)=O)C(C)O)=O,FORMS,C(C)=C(C=O)C(C(CCO)=O)=O,'Elimination2',10073,3
C(C(C(C(CCO)=O)=O)C(C)O)=O,FORMS,O,'Elimination2',10074,3
C(C(C(C(CCO)=O)=O)C(C)O)=O,FORMS,C(C(C(C(C=C)=O)=O)C(C)O)=O,'Elimination2',10074,3
C(C(C(C(CCO)=O)=O)C(C)O)=O,FORMS,O,'Elimination2',10076,3
C(C(C(C(CCO)=O)=O)C(C)O)=O,FORMS,C(C(C=C)C(C(CCO)=O)=O)=O,'Elimination2',10076,3
C(CC(C(C(CO)C(C)O)=O)=O)=O,FORMS,O,'Elimination2',10078,3
C(CC(C(C(CO)C(C)O)=O)=O)=O,FORMS,C(CC(C(C(C(C)O)=C)=O)=O)=O,'Elimination2',10078,3
C(CC(C(C(CO)C(C)O)=O)=O)=O,FORMS,O,'Elimination2',10080,3
C(CC(C(C(CO)C(C)O)=O)=O)=O,FORMS,C(CC(C(C(CO)=CC)=O)=O)=O,'Elimination2',10080,3
C(CC(C(C(CO)C(C)O)=O)=O)=O,FORMS,O,'Elimination2',10082,3
C(CC(C(C(CO)C(C)O)=O)=O)=O,FORMS,C(CC(C(C(C=C)CO)=O)=O)=O,'Elimination2',10082,3
C(CC(CC(C(CCO)=O)=O)O)=O,FORMS,O,'Elimination2',10084,3
C(CC(CC(C(CCO)=O)=O)O)=O,FORMS,C(CC=CC(C(CCO)=O)=O)=O,'Elimination2',10084,3
C(CC(CC(C(CCO)=O)=O)O)=O,FORMS,O,'Elimination2',10085,3
C(CC(CC(C(CCO)=O)=O)O)=O,FORMS,C(CC(CC(C(C=C)=O)=O)O)=O,'Elimination2',10085,3
C(CC(CC(C(CCO)=O)=O)O)=O,FORMS,O,'Elimination2',10087,3
C(CC(CC(C(CCO)=O)=O)O)=O,FORMS,C(CC(C(CCO)=O)=O)=CC=O,'Elimination2',10087,3
C(CC(C(CCO)=O)(CC=O)O)=O,FORMS,O,'Elimination2',10089,3
C(CC(C(CCO)=O)(CC=O)O)=O,FORMS,C(CC(C(CCO)=O)=CC=O)=O,'Elimination2',10089,3
C(CC(C(CCO)=O)(CC=O)O)=O,FORMS,O,'Elimination2',10090,3
C(CC(C(CCO)=O)(CC=O)O)=O,FORMS,C(CC(C(C=C)=O)(CC=O)O)=O,'Elimination2',10090,3
C(C(CCO)(CC=O)O)(CC=O)=O,FORMS,O,'Elimination2',10092,3
C(C(CCO)(CC=O)O)(CC=O)=O,FORMS,C(CC(C(CC=O)=CCO)=O)=O,'Elimination2',10092,3
C(C(CCO)(CC=O)O)(CC=O)=O,FORMS,O,'Elimination2',10093,3
C(C(CCO)(CC=O)O)(CC=O)=O,FORMS,C(CC=O)(C(C=C)(CC=O)O)=O,'Elimination2',10093,3
C(C(CCO)(CC=O)O)(CC=O)=O,FORMS,O,'Elimination2',10095,3
C(C(CCO)(CC=O)O)(CC=O)=O,FORMS,C(CC(C(CCO)=CC=O)=O)=O,'Elimination2',10095,3
C(C(C(CC(CO)=O)=O)CO)=O,FORMS,O,'Elimination2',10097,3
C(C(C(CC(CO)=O)=O)CO)=O,FORMS,C(CO)(CC(C(C=O)=C)=O)=O,'Elimination2',10097,3
C(CC=O)(C(C(CO)=O)CO)=O,FORMS,O,'Elimination2',10099,3
C(CC=O)(C(C(CO)=O)CO)=O,FORMS,C(CC(C(C(CO)=O)=C)=O)=O,'Elimination2',10099,3
C(C(C(CC(CO)=O)=O)C(C)O)=O,FORMS,O,'Elimination2',10101,3
C(C(C(CC(CO)=O)=O)C(C)O)=O,FORMS,C(CO)(CC(C(C=O)=CC)=O)=O,'Elimination2',10101,3
C(C(C(CC(CO)=O)=O)C(C)O)=O,FORMS,O,'Elimination2',10103,3
C(C(C(CC(CO)=O)=O)C(C)O)=O,FORMS,C(C(C(CC(CO)=O)=O)C=C)=O,'Elimination2',10103,3
C(CC=O)(C(C(CO)=O)C(C)O)=O,FORMS,O,'Elimination2',10105,3
C(CC=O)(C(C(CO)=O)C(C)O)=O,FORMS,C(CC(C(C(CO)=O)=CC)=O)=O,'Elimination2',10105,3
C(CC=O)(C(C(CO)=O)C(C)O)=O,FORMS,O,'Elimination2',10107,3
C(CC=O)(C(C(CO)=O)C(C)O)=O,FORMS,C(CC(C(C(CO)=O)C=C)=O)=O,'Elimination2',10107,3
C(CC(CC(C(C(C)O)O)=O)=O)=O,FORMS,O,'Elimination2',10109,3
C(CC(CC(C(C(C)O)O)=O)=O)=O,FORMS,C(CC(CC(C(C=C)O)=O)=O)=O,'Elimination2',10109,3
C(CC(CC(CC(CO)=O)=O)O)=O,FORMS,O,'Elimination2',10111,3
C(CC(CC(CC(CO)=O)=O)O)=O,FORMS,C(CC=CC(CC(CO)=O)=O)=O,'Elimination2',10111,3
C(CC(CC(CC(CO)=O)=O)O)=O,FORMS,O,'Elimination2',10113,3
C(CC(CC(CC(CO)=O)=O)O)=O,FORMS,C(CC(CO)=O)(CC=CC=O)=O,'Elimination2',10113,3
C(CC(CC=O)(CC(CO)=O)O)=O,FORMS,O,'Elimination2',10115,3
C(CC(CC=O)(CC(CO)=O)O)=O,FORMS,C(CC(CC(CO)=O)=CC=O)=O,'Elimination2',10115,3
C(CC(CC=O)(CC(CO)=O)O)=O,FORMS,O,'Elimination2',10117,3
C(CC(CC=O)(CC(CO)=O)O)=O,FORMS,C(CC(CC=O)=CC(CO)=O)=O,'Elimination2',10117,3
C(CC(CC(CO)(CC=O)O)=O)=O,FORMS,O,'Elimination2',10119,3
C(CC(CC(CO)(CC=O)O)=O)=O,FORMS,C(CC(CO)=CC(CC=O)=O)=O,'Elimination2',10119,3
C(CC(CC(CO)(CC=O)O)=O)=O,FORMS,O,'Elimination2',10121,3
C(CC(CC(CO)(CC=O)O)=O)=O,FORMS,C(CC=O)(CC(CO)=CC=O)=O,'Elimination2',10121,3
C(C(C(C(C(C)=O)O)=O)CO)=O,FORMS,O,'Elimination2',10123,3
C(C(C(C(C(C)=O)O)=O)CO)=O,FORMS,C(C)(C(C(C(C=O)=C)=O)O)=O,'Elimination2',10123,3
C(CC(C(C(CCO)=O)O)=O)=O,FORMS,O,'Elimination2',10125,3
C(CC(C(C(CCO)=O)O)=O)=O,FORMS,C(CC(C(C(C=C)=O)O)=O)=O,'Elimination2',10125,3
C(C(C(C(C(C)=O)O)=O)C(C)O)=O,FORMS,O,'Elimination2',10127,3
C(C(C(C(C(C)=O)O)=O)C(C)O)=O,FORMS,C(C)(C(C(C(C=O)=CC)=O)O)=O,'Elimination2',10127,3
C(C(C(C(C(C)=O)O)=O)C(C)O)=O,FORMS,O,'Elimination2',10129,3
C(C(C(C(C(C)=O)O)=O)C(C)O)=O,FORMS,C(C(C(C(C(C)=O)O)=O)C=C)=O,'Elimination2',10129,3
C(CC(C(C(CC(C)O)=O)O)=O)=O,FORMS,O,'Elimination2',10131,3
C(CC(C(C(CC(C)O)=O)O)=O)=O,FORMS,C(CC(C(C(C=CC)=O)O)=O)=O,'Elimination2',10131,3
C(CC(C(C(CC(C)O)=O)O)=O)=O,FORMS,O,'Elimination2',10133,3
C(CC(C(C(CC(C)O)=O)O)=O)=O,FORMS,C(CC(C(C(CC=C)=O)O)=O)=O,'Elimination2',10133,3
C(CC(CC(C(C(C)=O)O)=O)O)=O,FORMS,O,'Elimination2',10135,3
C(CC(CC(C(C(C)=O)O)=O)O)=O,FORMS,C(CC=CC(C(C(C)=O)O)=O)=O,'Elimination2',10135,3
C(CC(CC(C(C(C)=O)O)=O)O)=O,FORMS,O,'Elimination2',10137,3
C(CC(CC(C(C(C)=O)O)=O)O)=O,FORMS,C(C(C(C)=O)O)(CC=CC=O)=O,'Elimination2',10137,3
C(CC(C(C(C)=O)O)(CC=O)O)=O,FORMS,O,'Elimination2',10139,3
C(CC(C(C(C)=O)O)(CC=O)O)=O,FORMS,C(CC(C(C(C)=O)O)=CC=O)=O,'Elimination2',10139,3
C(CC(C)(C(C(CC=O)=O)O)O)=O,FORMS,O,'Elimination2',10141,3
C(CC(C)(C(C(CC=O)=O)O)O)=O,FORMS,C(CC(C(C(CC=O)=O)O)=C)=O,'Elimination2',10141,3
C(CC(C)(C(C(CC=O)=O)O)O)=O,FORMS,O,'Elimination2',10143,3
C(CC(C)(C(C(CC=O)=O)O)O)=O,FORMS,C(CC(C(C(C)=CC=O)O)=O)=O,'Elimination2',10143,3
C(CC(C(C(C=O)CO)=O)O)=O,FORMS,O,'Elimination2',10145,3
C(CC(C(C(C=O)CO)=O)O)=O,FORMS,C(CC(C(C(C=O)=C)=O)O)=O,'Elimination2',10145,3
C(CC(C(C(C=O)CO)=O)O)=O,FORMS,O,'Elimination2',10146,3
C(CC(C(C(C=O)CO)=O)O)=O,FORMS,C(C(C(C=CC=O)=O)CO)=O,'Elimination2',10146,3
C(C(CO)C(C(CC=O)=O)O)=O,FORMS,O,'Elimination2',10148,3
C(C(CO)C(C(CC=O)=O)O)=O,FORMS,C(CC(C=C(C=O)CO)=O)=O,'Elimination2',10148,3
C(C(CO)C(C(CC=O)=O)O)=O,FORMS,O,'Elimination2',10150,3
C(C(CO)C(C(CC=O)=O)O)=O,FORMS,C(CC(C(C(C=O)=C)O)=O)=O,'Elimination2',10150,3
C(CC(C(C(C=O)C(C)O)=O)O)=O,FORMS,O,'Elimination2',10152,3
C(CC(C(C(C=O)C(C)O)=O)O)=O,FORMS,C(CC(C(C(C=O)=CC)=O)O)=O,'Elimination2',10152,3
C(CC(C(C(C=O)C(C)O)=O)O)=O,FORMS,O,'Elimination2',10153,3
C(CC(C(C(C=O)C(C)O)=O)O)=O,FORMS,C(C(C(C=CC=O)=O)C(C)O)=O,'Elimination2',10153,3
C(CC(C(C(C=O)C(C)O)=O)O)=O,FORMS,O,'Elimination2',10155,3
C(CC(C(C(C=O)C(C)O)=O)O)=O,FORMS,C(C(C(C(CC=O)O)=O)C=C)=O,'Elimination2',10155,3
C(C(C(C)O)C(C(CC=O)=O)O)=O,FORMS,O,'Elimination2',10157,3
C(C(C(C)O)C(C(CC=O)=O)O)=O,FORMS,C(CC(C=C(C=O)C(C)O)=O)=O,'Elimination2',10157,3
C(C(C(C)O)C(C(CC=O)=O)O)=O,FORMS,O,'Elimination2',10159,3
C(C(C(C)O)C(C(CC=O)=O)O)=O,FORMS,C(CC(C(C(C=O)=CC)O)=O)=O,'Elimination2',10159,3
C(C(C(C)O)C(C(CC=O)=O)O)=O,FORMS,O,'Elimination2',10161,3
C(C(C(C)O)C(C(CC=O)=O)O)=O,FORMS,C(C(C=C)C(C(CC=O)=O)O)=O,'Elimination2',10161,3
C(CC(C(CC=O)O)(CC=O)O)=O,FORMS,O,'Elimination2',10163,3
C(CC(C(CC=O)O)(CC=O)O)=O,FORMS,C(CC(C(CC=O)O)=CC=O)=O,'Elimination2',10163,3
C(CC(C(CC=O)O)(CC=O)O)=O,FORMS,O,'Elimination2',10164,3
C(CC(C(CC=O)O)(CC=O)O)=O,FORMS,C(CC(C=CC=O)(CC=O)O)=O,'Elimination2',10164,3
C(CC(CC(C(CC=O)=O)O)O)=O,FORMS,O,'Elimination2',10165,3
C(CC(CC(C(CC=O)=O)O)O)=O,FORMS,C(CC(C=CC(CC=O)O)=O)=O,'Elimination2',10165,3
C(CC(CC(C(CC=O)=O)O)O)=O,FORMS,O,'Elimination2',10167,3
C(CC(CC(C(CC=O)=O)O)O)=O,FORMS,C(CC(C(C=CCC=O)O)=O)=O,'Elimination2',10167,3
C(CC(CC(C(CC=O)=O)O)O)=O,FORMS,O,'Elimination2',10169,3
C(CC(CC(C(CC=O)=O)O)O)=O,FORMS,C(CC(C(CC=CC=O)O)=O)=O,'Elimination2',10169,3
C(C(C=O)O)(C(C(C)=O)CO)=O,FORMS,O,'Elimination2',10171,3
